[2024-06-22 16:01:42.441] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:14.594] [info]  [16:04:14] [Render thread/WARN]: Entity RemotePlayer['KendricKai'/1040059, l='ClientLevel', x=750.56, y=58.00, z=-2.96] does not have attribute null
[2024-06-22 16:04:14.743] [info]  [16:04:14] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=770.70, y=58.54, z=29.46] does not have attribute null
[2024-06-22 16:04:14.926] [info]  [16:04:14] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=770.14, y=59.18, z=29.18] does not have attribute null
[2024-06-22 16:04:15.109] [info]  [16:04:15] [Render thread/INFO]: [System] [CHAT] Hey! Sorry, but you can't break that block here.
[2024-06-22 16:04:15.282] [info]  [16:04:15] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=770.36, y=58.75, z=30.87] does not have attribute null
[2024-06-22 16:04:15.401] [info]  [16:04:15] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=770.23, y=59.51, z=29.63] does not have attribute null
[2024-06-22 16:04:15.438] [info]  [16:04:15] [Render thread/WARN]: Entity RemotePlayer['LUITIFER168'/1100113, l='ClientLevel', x=757.66, y=59.14, z=-16.15] does not have attribute null
[2024-06-22 16:04:15.547] [info]  [16:04:15] [Render thread/INFO]: [System] [CHAT]  Yuvi: hlo
[2024-06-22 16:04:15.547] [info]  [16:04:15] [Render thread/WARN]: Entity RemotePlayer['FromDrakeNeo'/1065582, l='ClientLevel', x=753.12, y=59.25, z=-15.99] does not have attribute null
[2024-06-22 16:04:15.794] [info]  [16:04:15] [Render thread/WARN]: Entity RemotePlayer['Ra1zennnn'/1029296, l='ClientLevel', x=766.57, y=58.00, z=41.74] does not have attribute null
[2024-06-22 16:04:15.803] [info]  [16:04:15] [Render thread/WARN]: Entity RemotePlayer['FromDrakeNeo'/1065582, l='ClientLevel', x=753.08, y=59.29, z=-16.48] does not have attribute null
[2024-06-22 16:04:15.840] [info]  [16:04:15] [Render thread/INFO]: [System] [CHAT]  Teravity: bro this mouse
[2024-06-22 16:04:15.877] [info]  [16:04:15] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=769.76, y=58.41, z=26.40] does not have attribute null
[2024-06-22 16:04:15.914] [info]  [16:04:15] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=769.70, y=58.00, z=26.21] does not have attribute null
[2024-06-22 16:04:16.253] [info]  [16:04:16] [Render thread/WARN]: Entity RemotePlayer['KendricKai'/1040059, l='ClientLevel', x=750.01, y=58.00, z=-1.03] does not have attribute null
[2024-06-22 16:04:16.299] [info]  [16:04:16] [Render thread/INFO]: [System] [CHAT]  expert_playz1282: os
[2024-06-22 16:04:16.409] [info]  [16:04:16] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=769.35, y=58.80, z=27.50] does not have attribute null
[2024-06-22 16:04:16.702] [info]  [16:04:16] [Render thread/WARN]: Entity RemotePlayer['SummerFrog'/1106901, l='ClientLevel', x=738.29, y=58.81, z=50.96] does not have attribute null
[2024-06-22 16:04:16.794] [info]  [16:04:16] [Render thread/WARN]: Entity RemotePlayer['ichikawa01'/1029496, l='ClientLevel', x=747.02, y=59.04, z=20.32] does not have attribute null
[2024-06-22 16:04:16.905] [info]  [16:04:16] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=768.17, y=59.18, z=28.88] does not have attribute null
[2024-06-22 16:04:17.401] [info]  [16:04:17] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=768.42, y=59.25, z=29.33] does not have attribute null
[2024-06-22 16:04:17.456] [info]  [16:04:17] [Render thread/INFO]: [System] [CHAT] (☠) molkspookiebear was blowed up by a Minecart with TNT.
[2024-06-22 16:04:17.557] [info]  [16:04:17] [Render thread/WARN]: Entity RemotePlayer['ichikawa01'/1029496, l='ClientLevel', x=749.99, y=58.42, z=21.65] does not have attribute null
[2024-06-22 16:04:17.749] [info]  [16:04:17] [Render thread/WARN]: Entity RemotePlayer['SazokiXXxXX46'/1052170, l='ClientLevel', x=769.53, y=58.80, z=27.71] does not have attribute null
[2024-06-22 16:04:17.913] [info]  [16:04:17] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=768.74, y=58.00, z=28.77] does not have attribute null
[2024-06-22 16:04:17.996] [info]  [16:04:17] [Render thread/ERROR]: Error executing task on Client
[2024-06-22 16:04:17.996] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-22 16:04:17.996] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-22 16:04:17.997] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-22 16:04:17.997] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-22 16:04:17.997] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-22 16:04:17.997] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-22 16:04:17.998] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-22 16:04:17.998] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-22 16:04:17.998] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-22 16:04:17.998] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-22 16:04:17.998] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-22 16:04:17.999] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-22 16:04:17.999] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-22 16:04:17.999] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:17.999] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:17.999] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:18.000] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:18.000] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:18.000] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:18.000] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:18.000] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:18.253] [info]  [16:04:18] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=768.89, y=59.17, z=27.90] does not have attribute null
[2024-06-22 16:04:18.254] [info]  [16:04:18] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=768.89, y=59.17, z=27.90] does not have attribute null
[2024-06-22 16:04:18.381] [info]  [16:04:18] [Render thread/WARN]: Entity RemotePlayer['Intsb'/1084022, l='ClientLevel', x=732.01, y=58.37, z=18.33] does not have attribute null
[2024-06-22 16:04:18.399] [info]  [16:04:18] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=768.96, y=59.18, z=27.49] does not have attribute null
[2024-06-22 16:04:18.938] [info]  [16:04:18] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=768.39, y=59.25, z=28.32] does not have attribute null
[2024-06-22 16:04:19.039] [info]  [16:04:19] [Render thread/WARN]: Entity RemotePlayer['Bowjustkid'/1070564, l='ClientLevel', x=766.92, y=58.58, z=29.08] does not have attribute null
[2024-06-22 16:04:19.288] [info]  [16:04:19] [Render thread/WARN]: Entity RemotePlayer['ohyes'/1023838, l='ClientLevel', x=749.40, y=58.00, z=25.01] does not have attribute null
[2024-06-22 16:04:19.389] [info]  [16:04:19] [Render thread/WARN]: Entity RemotePlayer['_MaGod'/1076091, l='ClientLevel', x=769.68, y=58.55, z=23.30] does not have attribute null
[2024-06-22 16:04:19.453] [info]  [16:04:19] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=767.77, y=59.17, z=29.59] does not have attribute null
[2024-06-22 16:04:19.480] [info]  [16:04:19] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=767.72, y=59.25, z=29.66] does not have attribute null
[2024-06-22 16:04:19.553] [info]  [16:04:19] [Render thread/INFO]: [System] [CHAT]  expert_playz1282: os
[2024-06-22 16:04:19.919] [info]  [16:04:19] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=767.53, y=58.75, z=29.40] does not have attribute null
[2024-06-22 16:04:20.441] [info]  [16:04:20] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=766.01, y=58.56, z=26.96] does not have attribute null
[2024-06-22 16:04:20.753] [info]  [16:04:20] [Render thread/WARN]: Entity RemotePlayer['Keshiez'/1102708, l='ClientLevel', x=718.50, y=58.00, z=21.70] does not have attribute null
[2024-06-22 16:04:20.999] [info]  [16:04:20] [Render thread/WARN]: Entity RemotePlayer['_MaGod'/1076091, l='ClientLevel', x=769.52, y=58.65, z=23.63] does not have attribute null
[2024-06-22 16:04:21.759] [info]  [16:04:21] [Render thread/WARN]: Entity RemotePlayer['Windxq'/1089952, l='ClientLevel', x=735.68, y=58.05, z=67.70] does not have attribute null
[2024-06-22 16:04:21.777] [info]  [16:04:21] [Render thread/INFO]: [System] [CHAT] (⚔) NotATryhard killed oplegend90935373
[2024-06-22 16:04:21.941] [info]  [16:04:21] [Render thread/WARN]: Entity RemotePlayer['SazokiXXxXX46'/1052170, l='ClientLevel', x=770.09, y=58.53, z=30.15] does not have attribute null
[2024-06-22 16:04:22.060] [info]  [16:04:22] [Render thread/WARN]: Entity RemotePlayer['_Crypreereturn'/1103433, l='ClientLevel', x=769.35, y=58.00, z=19.20] does not have attribute null
[2024-06-22 16:04:22.198] [info]  [16:04:22] [Render thread/WARN]: Entity RemotePlayer['Windxq'/1089952, l='ClientLevel', x=735.30, y=58.00, z=67.70] does not have attribute null
[2024-06-22 16:04:22.318] [info]  [16:04:22] [Render thread/INFO]: [System] [CHAT] (⚔) zwph killed _TalkWithDead_
[2024-06-22 16:04:22.502] [info]  [16:04:22] [Render thread/WARN]: Entity RemotePlayer['ohyes'/1023838, l='ClientLevel', x=751.04, y=58.75, z=23.39] does not have attribute null
[2024-06-22 16:04:23.107] [info]  [16:04:23] [Render thread/INFO]: [System] [CHAT] (☠) zetsu_pro was blowed up by a Minecart with TNT.
[2024-06-22 16:04:23.200] [info]  [16:04:23] [Render thread/INFO]: [System] [CHAT]  Ashwnatwow: WTF
[2024-06-22 16:04:23.549] [info]  [16:04:23] [Render thread/WARN]: Entity RemotePlayer['T_SevenTheRiper_'/1066117, l='ClientLevel', x=758.50, y=58.12, z=3.50] does not have attribute null
[2024-06-22 16:04:23.796] [info]  [16:04:23] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=770.13, y=58.71, z=42.02] does not have attribute null
[2024-06-22 16:04:23.997] [info]  [16:04:23] [Render thread/WARN]: Entity RemotePlayer['Bowjustkid'/1070564, l='ClientLevel', x=758.48, y=58.90, z=18.79] does not have attribute null
[2024-06-22 16:04:23.997] [info]  [16:04:23] [Render thread/WARN]: Entity RemotePlayer['SummerFrog'/1106901, l='ClientLevel', x=747.64, y=58.01, z=36.23] does not have attribute null
[2024-06-22 16:04:24.493] [info]  [16:04:24] [Render thread/ERROR]: Error executing task on Client
[2024-06-22 16:04:24.494] [info]  java.lang.IllegalStateException: Player is either on another team or not on any team. Cannot remove from team 'pd-ghosts'.
[2024-06-22 16:04:24.494] [info]  	at Genesis/net.minecraft.world.scores.Scoreboard.removePlayerFromTeam(SourceFile:228) ~[?:?]
[2024-06-22 16:04:24.494] [info]  	at Genesis/net.minecraft.client.multiplayer.ClientPacketListener.handleSetPlayerTeamPacket(SourceFile:2325) ~[?:?]
[2024-06-22 16:04:24.494] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:129) ~[?:?]
[2024-06-22 16:04:24.494] [info]  	at Genesis/net.minecraft.network.protocol.game.ClientboundSetPlayerTeamPacket.handle(SourceFile:14) ~[?:?]
[2024-06-22 16:04:24.495] [info]  	at Genesis/net.minecraft.network.protocol.PacketUtils.lambda$ensureRunningOnSameThread$0(SourceFile:22) ~[?:?]
[2024-06-22 16:04:24.495] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.doRunTask(SourceFile:156) [?:?]
[2024-06-22 16:04:24.495] [info]  	at Genesis/net.minecraft.util.thread.ReentrantBlockableEventLoop.doRunTask(SourceFile:23) [?:?]
[2024-06-22 16:04:24.495] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.pollTask(SourceFile:130) [?:?]
[2024-06-22 16:04:24.495] [info]  	at Genesis/net.minecraft.util.thread.BlockableEventLoop.runAllTasks(SourceFile:115) [?:?]
[2024-06-22 16:04:24.495] [info]  	at Genesis/net.minecraft.client.Minecraft.runTick(SourceFile:1175) [?:?]
[2024-06-22 16:04:24.496] [info]  	at Genesis/net.minecraft.client.Minecraft.run(SourceFile:802) [?:?]
[2024-06-22 16:04:24.496] [info]  	at Genesis/net.minecraft.client.main.Main.main(SourceFile:250) [?:?]
[2024-06-22 16:04:24.496] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:24.496] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:24.496] [info]  	at com.moonsworth.lunar.genesis.ClientGameBootstrap.apply(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:24.497] [info]  	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:24.497] [info]  	at java.base/java.lang.reflect.Method.invoke(Unknown Source) ~[?:?]
[2024-06-22 16:04:24.497] [info]  	at com.moonsworth.lunar.genesis.IOCOHCCRCOHRICRRHOOICHIHO.RHOCIORRHROCOHOOCRHHRRHCI(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:24.497] [info]  	at com.moonsworth.lunar.genesis.Genesis.run(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:24.497] [info]  	at com.moonsworth.lunar.genesis.Genesis.main(Unknown Source) [genesis-0.1.0-SNAPSHOT-all.jar:?]
[2024-06-22 16:04:24.604] [info]  [16:04:24] [Render thread/WARN]: Entity RemotePlayer['domcaninvisble3'/697276, l='ClientLevel', x=770.96, y=59.06, z=39.88] does not have attribute null
[2024-06-22 16:04:24.695] [info]  [16:04:24] [Render thread/WARN]: Entity RemotePlayer['LUITIFER168'/1100113, l='ClientLevel', x=757.50, y=58.12, z=1.50] does not have attribute null
[2024-06-22 16:04:24.696] [info]  [16:04:24] [Render thread/WARN]: Entity RemotePlayer['T_SevenTheRiper_'/1066117, l='ClientLevel', x=757.17, y=59.14, z=1.68] does not have attribute null
[2024-06-22 16:04:25.109] [info]  [16:04:25] [Render thread/INFO]: [System] [CHAT]  oplegend90935373: dang
[2024-06-22 16:04:25.154] [info]  [16:04:25] [Render thread/WARN]: Entity RemotePlayer['ohyes'/1023838, l='ClientLevel', x=755.11, y=59.10, z=22.52] does not have attribute null
[2024-06-22 16:04:25.172] [info]  [16:04:25] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=771.31, y=58.50, z=38.33] does not have attribute null
[2024-06-22 16:04:25.246] [info]  [16:04:25] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=771.32, y=58.27, z=38.51] does not have attribute null
[2024-06-22 16:04:25.660] [info]  [16:04:25] [Render thread/WARN]: Entity RemotePlayer['SummerFrog'/1106901, l='ClientLevel', x=747.50, y=58.00, z=37.07] does not have attribute null
[2024-06-22 16:04:25.660] [info]  [16:04:25] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=771.39, y=59.18, z=39.25] does not have attribute null
[2024-06-22 16:04:25.815] [info]  [16:04:25] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=771.33, y=58.12, z=39.43] does not have attribute null
[2024-06-22 16:04:26.144] [info]  [16:04:26] [Render thread/WARN]: Entity RemotePlayer['KINGEYE'/1080737, l='ClientLevel', x=729.63, y=58.57, z=16.37] does not have attribute null
[2024-06-22 16:04:26.209] [info]  [16:04:26] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=771.55, y=59.25, z=39.06] does not have attribute null
[2024-06-22 16:04:26.520] [info]  [16:04:26] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=770.86, y=58.42, z=38.47] does not have attribute null
[2024-06-22 16:04:26.640] [info]  [16:04:26] [Render thread/WARN]: Entity RemotePlayer['LUITIFER168'/1100113, l='ClientLevel', x=755.37, y=58.95, z=1.16] does not have attribute null
[2024-06-22 16:04:26.649] [info]  [16:04:26] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=771.50, y=59.13, z=38.75] does not have attribute null
[2024-06-22 16:04:26.740] [info]  [16:04:26] [Render thread/INFO]: [System] [CHAT]  Yuvi: kya hua
[2024-06-22 16:04:27.161] [info]  [16:04:27] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=772.61, y=58.42, z=39.28] does not have attribute null
[2024-06-22 16:04:27.161] [info]  [16:04:27] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=772.61, y=58.42, z=39.28] does not have attribute null
[2024-06-22 16:04:27.289] [info]  [16:04:27] [Render thread/WARN]: Entity RemotePlayer['SummerFrog'/1106901, l='ClientLevel', x=744.21, y=58.08, z=40.16] does not have attribute null
[2024-06-22 16:04:27.673] [info]  [16:04:27] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=773.76, y=58.73, z=40.76] does not have attribute null
[2024-06-22 16:04:27.819] [info]  [16:04:27] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=773.87, y=58.00, z=40.72] does not have attribute null
[2024-06-22 16:04:28.149] [info]  [16:04:28] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=774.44, y=59.14, z=41.14] does not have attribute null
[2024-06-22 16:04:28.415] [info]  [16:04:28] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=775.07, y=58.00, z=40.64] does not have attribute null
[2024-06-22 16:04:28.543] [info]  [16:04:28] [Render thread/INFO]: [System] [CHAT]  nasim1ook: take people and kidnap
[2024-06-22 16:04:28.552] [info]  [16:04:28] [Render thread/INFO]: [System] [CHAT] (⚔) NotJuswanese killed kazurimeomeoz
[2024-06-22 16:04:28.653] [info]  [16:04:28] [Render thread/WARN]: Entity LocalPlayer['MengHong001'/1058009, l='ClientLevel', x=775.04, y=58.80, z=41.05] does not have attribute null
